item_id	genres
0373223358	romance
0373224834	mystery_thriller_crime,romance
0373075928	romance
0373259603	romance
0373255888	romance
0758201591	mystery_thriller_crime
0446611158	romance
067170866X	mystery_thriller_crime
0375503943	history_biography
0821733877	mystery_thriller_crime
0192816675	history_biography
0312950624	mystery_thriller_crime
0373291752	history_biography,romance
0821739123	history_biography,romance
0373029330	romance
031209843X	history_biography
0553287761	fantasy_paranormal
0380789353	history_biography,romance
0373078099	romance
0373075227	romance
0373271875	romance
0373078544	romance
0425130703	young_adult
0812543890	mystery_thriller_crime
0451408764	mystery_thriller_crime
0373095171	romance
0553260944	mystery_thriller_crime
0312970323	mystery_thriller_crime
0553578057	mystery_thriller_crime
0061041742	romance
0030725356	poetry
0811202151	poetry
0553560670	young_adult
0553562657	young_adult
0373271557	romance
037307980X	romance
0373226683	romance
1557780684	history_biography
0590454331	children,fantasy_paranormal
1551668815	romance
0590601350	children,young_adult
1878901621	history_biography
0062514156	history_biography
0345353773	fantasy_paranormal
034530926X	fantasy_paranormal
0812516338	fantasy_paranormal
0141310200	young_adult
0590880306	romance,young_adult
0553566903	young_adult
0553296051	young_adult
0505524651	fantasy_paranormal,romance
0373871074	romance
0880707216	romance
0425071804	fantasy_paranormal
0156687453	poetry
038077058X	history_biography,romance
0821736264	history_biography,romance
0821737465	history_biography,romance
0671730010	history_biography,romance
0821758438	history_biography,romance
0446349364	history_biography
0553563440	history_biography,romance
0373833253	history_biography,romance
0451410297	mystery_thriller_crime
084393932X	romance
084394918X	romance
0821742892	history_biography,romance
044022375X	history_biography,romance
0449148203	history_biography,romance
0449149099	romance
0821728881	history_biography,romance
0373116977	romance
0505522217	romance
0440295424	mystery_thriller_crime
0140443487	history_biography
0345332598	fantasy_paranormal
0425175367	mystery_thriller_crime
0380798875	romance
0142001686	history_biography
0316655880	romance
0821744941	history_biography,romance
0486292495	history_biography
0821768417	mystery_thriller_crime
0449148785	history_biography,romance
0060809485	history_biography
0440211484	history_biography,romance
0440211476	history_biography,romance
0843943785	fantasy_paranormal,romance
0821768379	fantasy_paranormal,romance
0373226306	romance
0192833618	romance
0425165108	history_biography
0312978375	mystery_thriller_crime
0425182681	mystery_thriller_crime
0671704656	mystery_thriller_crime
0451408691	romance
0449148378	romance
044106860X	history_biography,romance
0373259514	romance
0743422732	history_biography,romance
0521357454	history_biography
0684840022	history_biography
0816014000	history_biography
084870486X	history_biography
0394354753	history_biography
1560980591	history_biography
0870492918	history_biography
091005035X	history_biography
0385483996	history_biography
0486242056	history_biography
1561380156	history_biography
0394711262	history_biography
0373097093	romance
0840732155	history_biography
0380389274	romance
0449005852	romance
0425074986	fantasy_paranormal
0451183193	romance
155166089X	mystery_thriller_crime,romance
067187263X	young_adult
0155408917	history_biography
0394328906	history_biography
0803258496	history_biography
0515112305	history_biography,romance
0515109746	history_biography,romance
0440137802	romance
0843938323	history_biography,romance
0440225345	mystery_thriller_crime
1551668645	romance
0671899589	romance
0553575023	history_biography,romance
0312965079	history_biography,romance
0451404467	history_biography,romance
006250746X	poetry
0425161730	mystery_thriller_crime
0440206251	history_biography,romance
0385469551	history_biography
055321991X	romance
0553216643	romance
0451403290	mystery_thriller_crime
0140230033	history_biography
0380773791	mystery_thriller_crime
0375409807	history_biography
0553299476	history_biography,romance
0671739794	history_biography,romance
0380780755	history_biography,romance
0373833164	romance
0425177750	mystery_thriller_crime
0425157229	mystery_thriller_crime
0373059132	romance
0786864982	romance
0345419758	mystery_thriller_crime
0671698605	fantasy_paranormal
0345323068	fantasy_paranormal
0812534042	fantasy_paranormal
0380753464	fantasy_paranormal
0590997327	children
0380723956	mystery_thriller_crime
155166805X	romance
0380722569	children
0553542907	children
0553295500	mystery_thriller_crime
0553266969	children
0373289200	history_biography,romance
0446383074	history_biography
0525944745	history_biography
0449703932	young_adult
0671887831	young_adult
0553492551	romance,young_adult
0373030533	romance
0697340732	history_biography
0933472218	history_biography
0385485107	history_biography
068485760X	history_biography
1853262102	history_biography
0385334443	history_biography
0425180972	mystery_thriller_crime,romance
0671019759	romance
0425161854	romance
0515124435	mystery_thriller_crime
0373077165	romance
0505524554	history_biography,romance
0553563068	young_adult
0618001905	history_biography
0743442849	romance
0385170246	romance
0812509234	fantasy_paranormal
0449224406	mystery_thriller_crime
075966661X	history_biography
0316141003	children
0446607622	mystery_thriller_crime
0743458117	mystery_thriller_crime
0553577301	mystery_thriller_crime
0451198859	mystery_thriller_crime
0517029596	children,poetry
0380017229	fantasy_paranormal
0195202198	children
0920236367	children
007065123X	fantasy_paranormal
0771008244	children
0440490170	children,history_biography
0887761216	history_biography
0070577919	children
0688843093	children
039490575X	children
059004513X	children
0689712022	children
0517255162	young_adult
034022763X	children
0723210985	children
0831764783	children
0689712049	children
0689711999	children
0064440907	children
0698204654	children
0517500868	children
006025601X	children
014030200X	poetry
0140507930	children
0870992414	children,poetry
0673150070	children
0156078880	children,fantasy_paranormal
0060256710	children
0385034725	children
0831745827	children,fantasy_paranormal
0874412366	history_biography
086531599X	history_biography
0394718704	history_biography
0140041141	history_biography
055312577X	young_adult
0380753944	history_biography
0140047905	history_biography
0880640545	history_biography
0553226886	history_biography
0517534010	children
0870995332	history_biography
0690012888	children
0399208615	children
0399209743	children
0529055600	children
0399207880	children
0399611533	children,history_biography
0399207627	children
0394892682	history_biography
0500270759	children
0140504176	children
0140507922	children
0224017012	children
0671039113	history_biography
0380789930	romance
0670809675	history_biography
0671423886	history_biography
0399130861	history_biography
0449904105	history_biography
0529044552	history_biography
0151463530	history_biography
0671795538	romance
0425163822	mystery_thriller_crime
0380784505	mystery_thriller_crime
067943125X	history_biography
0671562460	mystery_thriller_crime
0440401372	children
0679838864	children
0064406431	mystery_thriller_crime
0061064149	children
0375800409	children
1853406414	children
0816743282	history_biography
0671002627	children,fantasy_paranormal
0671002619	children,fantasy_paranormal
067155073X	children,fantasy_paranormal
0816734143	young_adult
0553486209	children,mystery_thriller_crime
043964383X	children,mystery_thriller_crime
0439042933	children
0439203783	children
0671529412	children
0671023020	young_adult
0440921023	mystery_thriller_crime,young_adult
0590449222	children,young_adult
0446607894	mystery_thriller_crime
0394851323	children
0679889604	children
0373262248	mystery_thriller_crime
0743457544	romance
0590921673	children
0671023071	young_adult
0440225205	mystery_thriller_crime
0439204232	children
0140309128	children
059062377X	children,mystery_thriller_crime
0590866354	children
0590866346	children,mystery_thriller_crime
0679867384	children
0394812417	children,mystery_thriller_crime
0345451902	mystery_thriller_crime
0671786199	young_adult
0060214163	children
0425133982	mystery_thriller_crime
0679819460	children
0743428285	children
0679843655	children
059037236X	children
0590438689	children,mystery_thriller_crime
0312962452	mystery_thriller_crime
0061060003	young_adult
0590404709	children,mystery_thriller_crime
0671505262	mystery_thriller_crime
0671709585	mystery_thriller_crime,young_adult
0671017063	mystery_thriller_crime
0671709577	mystery_thriller_crime,young_adult
0553139940	children
0345424816	mystery_thriller_crime
0590450735	children
0895656833	children
0316139785	children
0133836878	children
0373037287	romance
0670861936	children
0671708805	romance
0671034731	mystery_thriller_crime
0525441492	children,poetry
0816733872	children
034544325X	mystery_thriller_crime
0152025642	children
0689819773	children
089375112X	children
068481353X	children
0553151754	children,mystery_thriller_crime
0688059457	children
1564581349	children
0671727109	children
0590423169	children
0590470884	young_adult
0671047434	mystery_thriller_crime
0425156702	mystery_thriller_crime
0812553918	mystery_thriller_crime
0966110587	mystery_thriller_crime
1573455369	fantasy_paranormal
0060199326	mystery_thriller_crime
1551665778	romance
0380724960	mystery_thriller_crime
0375713018	mystery_thriller_crime
0385479646	history_biography
0141439823	young_adult
0393957241	fantasy_paranormal
0571117422	history_biography
0312953607	history_biography,mystery_thriller_crime
1575667789	mystery_thriller_crime
0892967722	history_biography,mystery_thriller_crime
0449145751	mystery_thriller_crime
0812522834	fantasy_paranormal
0345352467	fantasy_paranormal
0380705079	mystery_thriller_crime
0812540344	history_biography,mystery_thriller_crime
0061020362	fantasy_paranormal
0060505664	fantasy_paranormal
0380819023	fantasy_paranormal
0061020370	fantasy_paranormal
0380751380	mystery_thriller_crime
0553258648	mystery_thriller_crime
0141001534	mystery_thriller_crime
0446610534	history_biography,romance
0345276426	fantasy_paranormal
034530862X	fantasy_paranormal
0399140158	mystery_thriller_crime
1567181651	fantasy_paranormal
0765346427	history_biography
0425186369	mystery_thriller_crime
0060521848	young_adult
0373263341	mystery_thriller_crime
0312982895	mystery_thriller_crime
0812232100	history_biography
0813919983	history_biography
155709103X	history_biography
0689824688	young_adult
0880297476	poetry
0679885560	children,history_biography
0689809581	young_adult
0671535498	children
0698119517	young_adult
0590360337	young_adult
0027253716	children
0945260210	young_adult
090571251X	romance
0451200497	fantasy_paranormal,history_biography,romance
0671032992	romance
0679432965	history_biography
0613173503	mystery_thriller_crime
0439154294	children
8441000417	children
0590396838	fantasy_paranormal,young_adult
0689835825	children
0517118807	history_biography
0060169192	poetry
0064473473	young_adult
0816718660	fantasy_paranormal
0064472787	fantasy_paranormal,young_adult
0590421522	children
0439112036	young_adult
0805426353	history_biography
0141183624	children
0440442648	children
0440466334	children
0679733957	mystery_thriller_crime
0671884433	children
0312051565	history_biography
0399137718	mystery_thriller_crime
0440225906	mystery_thriller_crime
0375758593	history_biography
0375704019	mystery_thriller_crime
0375708308	mystery_thriller_crime
1569472122	mystery_thriller_crime
0446611913	mystery_thriller_crime
0345362608	fantasy_paranormal
0061067474	children
0771041713	history_biography
0224060198	history_biography
880449509X	comics_graphic
8845915611	history_biography
0460871765	romance
0192817531	mystery_thriller_crime
0749306734	mystery_thriller_crime
0439177014	children
0679844376	children
0394898095	children
0394828925	children
0553157116	children
0451072804	romance
0345272552	fantasy_paranormal
0375808914	children
0451146018	mystery_thriller_crime
0140621431	mystery_thriller_crime
1550024019	history_biography
1551432633	history_biography,young_adult
0140621180	young_adult
0759640181	romance
074323152X	history_biography
0770422470	children
0340682299	romance
0786818158	fantasy_paranormal
0749932872	romance
0747272646	romance
0373250312	romance
0749933062	romance
006008460X	history_biography
0552997692	romance
058253822X	mystery_thriller_crime
1853261165	young_adult
1860495540	romance
0060536799	romance
033048205X	young_adult
0517468522	mystery_thriller_crime
0380976498	history_biography
0316955280	history_biography
3453056604	mystery_thriller_crime
3423123354	mystery_thriller_crime
0380770962	fantasy_paranormal
0380770970	fantasy_paranormal
0440402999	children
0439272637	children
0887308716	comics_graphic
0006531520	history_biography
1857989937	fantasy_paranormal
0887764282	children
0872863913	poetry
0441009360	fantasy_paranormal
0786704624	history_biography
0394714393	history_biography
044175676X	fantasy_paranormal
097189860X	mystery_thriller_crime
3442730503	romance
0425099601	history_biography
0425102416	history_biography
3502104719	history_biography
3551551685	young_adult
3453033264	mystery_thriller_crime
0786863978	history_biography
1575667509	mystery_thriller_crime
0312969961	mystery_thriller_crime
0345447913	mystery_thriller_crime
0061031232	mystery_thriller_crime
0380790033	mystery_thriller_crime
0440212316	mystery_thriller_crime
0804112126	mystery_thriller_crime
0425188205	mystery_thriller_crime
0449007340	mystery_thriller_crime
0684812045	history_biography
0425074587	history_biography
0425167828	history_biography,mystery_thriller_crime
0060936975	history_biography
0786868031	history_biography
0684857707	history_biography
038081384X	mystery_thriller_crime
0809308592	history_biography
0910244413	fantasy_paranormal
0446607851	history_biography
0140291822	mystery_thriller_crime
0671700960	history_biography
0671729349	history_biography
0671001183	mystery_thriller_crime
0679456589	history_biography
3822859893	history_biography
0836220552	comics_graphic
0151004374	comics_graphic
0300040873	history_biography
0892964308	mystery_thriller_crime
0671024736	young_adult
0312890109	fantasy_paranormal
0449149544	romance
0515129275	romance
0380727447	romance
0380786087	history_biography,romance
0373834977	romance
0373058748	romance
0451191846	romance
0505524031	romance
0505522098	fantasy_paranormal,romance
0440223725	history_biography,romance
0451408322	romance
0451408225	fantasy_paranormal,romance
0821770985	romance
0345416597	history_biography,romance
0380789108	history_biography,romance
1551662698	romance
037348464X	romance
1551660393	romance
0312976887	romance
0373217226	romance
0061094617	romance
0425177378	romance
1551664496	romance
0446603562	romance
037348450X	romance
042514724X	romance
0451405161	romance
0821758063	history_biography,romance
0312966571	history_biography,romance
0505522799	fantasy_paranormal,romance
0373483589	romance
0373226632	mystery_thriller_crime,romance
0373255365	romance
0373255322	romance
0373076819	romance
0373077181	romance
0671027948	romance
0671015184	history_biography,romance
0312961685	romance
0553576437	history_biography,romance
0821753096	romance
0446610445	romance
037322334X	romance
0373226799	romance
0373710232	romance
0373223269	romance
0373223307	romance
0373077424	romance
0373077599	romance
0743442318	romance
1551666529	romance
1575662388	mystery_thriller_crime
067102082X	mystery_thriller_crime
0393313093	history_biography
0590459562	children,young_adult
0385312059	romance
0307301303	children
0425184978	fantasy_paranormal
0553802518	mystery_thriller_crime
1570719713	mystery_thriller_crime
0060932171	mystery_thriller_crime
0811814882	children
0060545658	history_biography
0765342219	fantasy_paranormal
2012101119	comics_graphic
0747231257	fantasy_paranormal
3446153950	mystery_thriller_crime
3499110997	history_biography
3492265014	fantasy_paranormal
1562825232	children,young_adult
0141312467	fantasy_paranormal,young_adult
0670035300	romance,young_adult
1590520173	young_adult
1576738906	young_adult
1576737721	young_adult
0066620724	history_biography
0684825384	history_biography
1405020946	history_biography
0886775469	fantasy_paranormal
0812550447	fantasy_paranormal
0886777062	fantasy_paranormal
0395421128	history_biography
0060392258	history_biography
0140350047	young_adult
0340175303	children,fantasy_paranormal
0006710263	children
0006709931	children,fantasy_paranormal
014030892X	young_adult
0140311084	children,fantasy_paranormal
0140308946	children
0905712013	mystery_thriller_crime
0435121723	fantasy_paranormal
0140306897	children
0140304452	children,fantasy_paranormal
0140303480	children
0140309381	young_adult
0330242946	children
0586044280	mystery_thriller_crime
0340040025	children
0140707018	romance
0340335017	history_biography
0340040033	children
0340041412	children
0486288285	young_adult
0140316906	fantasy_paranormal
0330342673	fantasy_paranormal,mystery_thriller_crime
0385480539	mystery_thriller_crime
0439109914	history_biography
0094669406	mystery_thriller_crime
0425186903	history_biography,mystery_thriller_crime
034530652X	mystery_thriller_crime
0446609684	mystery_thriller_crime
0312282117	history_biography,mystery_thriller_crime
006019104X	children,comics_graphic
0743207467	mystery_thriller_crime
0345313364	fantasy_paranormal
0440236843	history_biography,romance
0440234719	romance
0440223776	history_biography,romance
067173976X	history_biography,romance
0553216325	romance
0449205118	history_biography,romance
0446363820	romance
081673691X	fantasy_paranormal,young_adult
0312969244	mystery_thriller_crime
0505523116	history_biography,romance
0440225744	mystery_thriller_crime
0446300578	history_biography,romance
067175937X	young_adult
0553245244	young_adult
0553252992	young_adult
0553254308	young_adult
0440221064	history_biography,romance
0440208270	history_biography,romance
0446353507	romance
0380755548	history_biography,romance
0380758881	history_biography,romance
0843938447	history_biography,romance
038075889X	history_biography,romance
0380754371	history_biography,romance
0440208300	romance
0440208297	romance
0446306185	history_biography,romance
0671036556	romance
037550074X	mystery_thriller_crime
0821763083	history_biography,romance
1551665395	romance
0505523035	history_biography,romance
0821754548	history_biography,romance
0446608149	history_biography,romance
0843948272	history_biography,romance
0821754483	history_biography,romance
0553582216	history_biography,romance
0373483945	romance
0373291280	history_biography,romance
0515126780	romance
0380815532	romance
0781409020	history_biography
0781409012	history_biography
0781409071	history_biography
0821764217	history_biography,romance
0590405233	young_adult
0425157628	mystery_thriller_crime,romance
037348366X	romance
0345282388	mystery_thriller_crime
0380679914	mystery_thriller_crime
0439574269	fantasy_paranormal
0671707612	history_biography
0440844444	children
0440206677	history_biography
0449232018	mystery_thriller_crime,romance
0812544528	fantasy_paranormal
067168132X	history_biography,romance
0671737619	history_biography,romance
0671018884	history_biography,romance
0373288980	history_biography,romance
0060083425	mystery_thriller_crime
0060008296	mystery_thriller_crime
0553579851	romance
0380811790	romance
074340615X	mystery_thriller_crime
0451202554	mystery_thriller_crime
0451184327	mystery_thriller_crime
0380783606	fantasy_paranormal
1880985055	poetry
055326530X	young_adult
0312422326	history_biography
0671749099	history_biography
0312169817	mystery_thriller_crime
0152956026	history_biography
0771091087	history_biography
0679833722	children
0774712678	romance
0836223012	children
0380717115	young_adult
0140256334	history_biography
0800757939	history_biography
0440221463	mystery_thriller_crime
0380731606	mystery_thriller_crime
0373613016	mystery_thriller_crime
0192141872	mystery_thriller_crime
0380705842	history_biography
0373614063	mystery_thriller_crime
0553246070	mystery_thriller_crime
0859653293	history_biography
1853260088	comics_graphic
0140010270	history_biography
0440415365	history_biography
0064408612	history_biography
0486285855	children
1561790729	young_adult
0140437843	poetry
1853260134	mystery_thriller_crime
1853260533	fantasy_paranormal
1569318247	comics_graphic
1569319049	comics_graphic,fantasy_paranormal
0345439015	fantasy_paranormal
0060278269	fantasy_paranormal
0786814179	fantasy_paranormal
0590412515	young_adult
0440400449	children,fantasy_paranormal
0440229049	young_adult
0670030961	history_biography
0316171565	romance
0684842025	history_biography
0312242298	mystery_thriller_crime
0385313292	mystery_thriller_crime
0425104311	mystery_thriller_crime
1558176462	mystery_thriller_crime
0312925204	mystery_thriller_crime
0140126430	history_biography
0440211921	mystery_thriller_crime
0006380344	history_biography
1556114966	history_biography
0140235655	mystery_thriller_crime
1572970111	history_biography
0425168042	mystery_thriller_crime
0140430741	romance
0393046923	history_biography
0374443025	history_biography
0394462688	history_biography
0140104011	history_biography
088150100X	mystery_thriller_crime
0836266080	mystery_thriller_crime
0394465822	history_biography
0786011440	mystery_thriller_crime
0006369553	history_biography
0767910044	history_biography
0888990413	fantasy_paranormal
0671697870	fantasy_paranormal
0553141309	history_biography
0373290349	history_biography,romance
0345415000	mystery_thriller_crime
0743219597	mystery_thriller_crime
0449220141	mystery_thriller_crime
0345438671	mystery_thriller_crime
0312087489	history_biography
0553205269	history_biography
0671633929	mystery_thriller_crime
9997500172	history_biography
1550020951	history_biography
0880385634	fantasy_paranormal
0920510450	history_biography
0771065094	history_biography
0441873251	fantasy_paranormal
0553761900	history_biography
0876043880	history_biography
1571740600	poetry
0446351024	history_biography
0385658397	history_biography
0887801072	history_biography
0449005429	mystery_thriller_crime
067188090X	fantasy_paranormal
0786005572	mystery_thriller_crime
0771090994	history_biography
0380719320	mystery_thriller_crime
0451409337	romance
0771095066	poetry
067088684X	history_biography
0771570147	fantasy_paranormal,young_adult
0919964834	young_adult
0333616219	mystery_thriller_crime
0062509349	history_biography
0451195914	mystery_thriller_crime
0968327303	history_biography
0671876414	fantasy_paranormal
0449002128	mystery_thriller_crime
0380705699	mystery_thriller_crime
0312915187	history_biography
1895555663	history_biography
0773721681	history_biography
0517149907	history_biography
0440226120	fantasy_paranormal
0671569155	romance
0671017047	mystery_thriller_crime
0684803763	mystery_thriller_crime
0345346335	fantasy_paranormal
0385170556	history_biography
0399144498	history_biography
0440982391	children
0586052771	mystery_thriller_crime
0064410382	fantasy_paranormal
0374453101	children
0778320790	romance
0140372954	fantasy_paranormal,young_adult
1401201385	comics_graphic,fantasy_paranormal
1887279342	comics_graphic,fantasy_paranormal
2871294283	comics_graphic,fantasy_paranormal
2871294186	comics_graphic,fantasy_paranormal
2871294054	comics_graphic,fantasy_paranormal
0451459652	fantasy_paranormal
0441790976	fantasy_paranormal
1563897156	comics_graphic
1563896176	comics_graphic
1563895196	comics_graphic
1563894904	comics_graphic
1563894289	comics_graphic
156389405X	comics_graphic
1563893274	comics_graphic
1563893126	comics_graphic
006008166X	romance
1563896699	comics_graphic
0441003397	fantasy_paranormal
2800114606	comics_graphic
0812530438	fantasy_paranormal
0061020028	fantasy_paranormal
0552547573	children,fantasy_paranormal
1401201369	comics_graphic
0441644511	fantasy_paranormal
006100166X	history_biography,romance
0786817879	fantasy_paranormal
0451457978	fantasy_paranormal
0553108034	fantasy_paranormal
0312986734	romance
0440234999	mystery_thriller_crime
0553299220	fantasy_paranormal,history_biography
0688113575	fantasy_paranormal
0812545141	history_biography
0671024205	history_biography
0749324880	romance
2871294453	comics_graphic,fantasy_paranormal
1573222518	fantasy_paranormal
0446605344	history_biography,romance
0451450965	fantasy_paranormal
0312873115	fantasy_paranormal
0886777313	fantasy_paranormal
0380978849	mystery_thriller_crime
0316641766	mystery_thriller_crime
067168454X	romance
0440107350	history_biography,romance
0441003613	fantasy_paranormal
0380731134	mystery_thriller_crime
1563892618	comics_graphic
0380731231	mystery_thriller_crime
0552143243	fantasy_paranormal
0312972962	history_biography,mystery_thriller_crime
044900256X	romance
0786002948	romance
0553581686	history_biography,romance
0966800540	history_biography,romance
0553585495	fantasy_paranormal
0380805197	romance
0449003248	history_biography,romance
0553261908	fantasy_paranormal
0743436806	history_biography,romance
0886777402	fantasy_paranormal
0345430816	fantasy_paranormal
0812520971	fantasy_paranormal
0140421726	poetry
0140144994	history_biography
1853260436	romance
0451457897	fantasy_paranormal
0345380517	fantasy_paranormal
0345407407	fantasy_paranormal
0763602442	children
067180720X	mystery_thriller_crime
055325488X	children
0312928777	history_biography
0020441916	young_adult
0140254560	history_biography
0812521501	history_biography
0441750524	fantasy_paranormal
0451450124	fantasy_paranormal
0786918772	fantasy_paranormal
0786904844	fantasy_paranormal
0671663968	mystery_thriller_crime
0671643363	mystery_thriller_crime
0590460994	young_adult
0843138254	children
0843114606	children
0937295191	children,history_biography
0394750772	history_biography
0812515161	fantasy_paranormal
0451206746	mystery_thriller_crime
0812549155	history_biography
1568580797	mystery_thriller_crime
0380795272	fantasy_paranormal
0380720876	fantasy_paranormal
0553270540	fantasy_paranormal
0062503952	history_biography
074347922X	fantasy_paranormal
0425152545	mystery_thriller_crime
0345442997	fantasy_paranormal
0399138935	fantasy_paranormal
0743434366	history_biography
0099271087	fantasy_paranormal
0451408780	mystery_thriller_crime
0747236615	mystery_thriller_crime
0312088485	poetry
0060176083	mystery_thriller_crime
1400041074	history_biography
0679452397	mystery_thriller_crime
0312275579	mystery_thriller_crime
0684845075	romance
0312261721	romance
0380977311	mystery_thriller_crime
0385495854	mystery_thriller_crime
0399146644	mystery_thriller_crime
0399147365	mystery_thriller_crime
0525947051	mystery_thriller_crime
0140170480	history_biography
0679457143	mystery_thriller_crime
1894663365	history_biography
0786865636	mystery_thriller_crime
0786869453	poetry
0399148817	mystery_thriller_crime
0670856223	fantasy_paranormal
0553801929	mystery_thriller_crime
0449242072	fantasy_paranormal
0756400538	fantasy_paranormal
039913879X	mystery_thriller_crime
0140170502	fantasy_paranormal,history_biography
0060194448	mystery_thriller_crime
0140170499	fantasy_paranormal,history_biography
0786867248	mystery_thriller_crime
0399148337	mystery_thriller_crime
0449908445	history_biography,mystery_thriller_crime
0871134640	history_biography
0345458834	mystery_thriller_crime
0446526754	mystery_thriller_crime
0586044450	young_adult
0812575385	mystery_thriller_crime
0300074298	history_biography
0140307990	fantasy_paranormal
3453099524	mystery_thriller_crime
3453177401	mystery_thriller_crime
0802136451	romance
0399133739	mystery_thriller_crime
0486425576	history_biography
0671016857	mystery_thriller_crime
0582417740	mystery_thriller_crime
0553133233	mystery_thriller_crime
0002558122	history_biography
1855494981	young_adult
0451175786	mystery_thriller_crime,romance
0689820747	young_adult
0553256920	history_biography
0141182555	history_biography
0708836828	history_biography
0141439769	young_adult
0571176127	poetry
1853260177	comics_graphic
0373029365	romance
1853262889	children
0590453491	young_adult
0312273150	history_biography
0446690589	history_biography
0413724905	history_biography
0425151255	history_biography
0416789005	children
155936078X	history_biography
0590330640	history_biography
0486293084	poetry
0061094064	mystery_thriller_crime
0590416391	young_adult
0590331566	history_biography
0140345558	fantasy_paranormal
8423995925	romance
0207142939	history_biography
0316518492	history_biography
0590424769	children,young_adult
0060976446	history_biography
0140319654	children
0590442368	young_adult
0446601144	mystery_thriller_crime
0060963425	poetry
0060961325	history_biography
0618195580	fantasy_paranormal
0671021206	fantasy_paranormal,young_adult
0064409066	children,fantasy_paranormal
0380728052	young_adult
0375403825	young_adult
0553486128	young_adult
0553492365	young_adult
0553492632	young_adult
0553493108	young_adult
0553487310	children,young_adult
0553493477	young_adult
0307215938	children,mystery_thriller_crime
0307215784	children,mystery_thriller_crime
0553481002	children
0553480960	children
1551666871	mystery_thriller_crime,romance
0743410238	mystery_thriller_crime
0380819589	history_biography
0064406237	young_adult
0064420973	history_biography
0786860936	history_biography
0061057924	mystery_thriller_crime
0307001431	children
0340684585	history_biography
0060738197	mystery_thriller_crime
1582460612	children
0375760253	history_biography
0805006001	history_biography
0299190900	history_biography
1573228230	history_biography
1555834507	history_biography
0671529471	children
0670829455	children
0805062831	children
0373264763	mystery_thriller_crime
0140541594	children
0679755276	poetry
1592400051	history_biography
0345445945	history_biography
0880642521	history_biography
0395726182	children
0679450009	history_biography
061832965X	mystery_thriller_crime
0441662536	fantasy_paranormal
0441006582	fantasy_paranormal
0553271644	fantasy_paranormal
0393302903	history_biography
0425085295	romance
0440208076	history_biography,romance
0515108952	history_biography,romance
0684828170	history_biography
0553297511	romance
0446342203	history_biography,romance
0373482590	romance
0380780747	history_biography,romance
0060281294	fantasy_paranormal,young_adult
0373835973	romance
0030073227	fantasy_paranormal
185326038X	mystery_thriller_crime
0312978901	mystery_thriller_crime
0140147314	fantasy_paranormal
0893757071	young_adult
0812907248	history_biography
014011369X	history_biography
0671544764	comics_graphic
0812570928	fantasy_paranormal
0553258109	mystery_thriller_crime
0805057706	children
0345377370	mystery_thriller_crime
0060528095	mystery_thriller_crime
0786711531	mystery_thriller_crime
0440241561	history_biography,mystery_thriller_crime
0451206959	history_biography,romance
0373123353	romance
0373691416	romance
037379097X	romance
0600006042	poetry
0451209621	history_biography,romance
0451207726	romance
0451208374	romance
0451209222	history_biography,romance
0451208021	romance
0140103112	history_biography
045120770X	romance
0425192814	history_biography,mystery_thriller_crime
0679883398	children
1565041755	fantasy_paranormal
0445405562	mystery_thriller_crime
0590026356	children
0753454947	young_adult
0590467573	children
0307215423	children,mystery_thriller_crime
0307128415	children
0553235389	history_biography
0786904720	fantasy_paranormal
0345400437	fantasy_paranormal
0821749099	mystery_thriller_crime
0399142584	mystery_thriller_crime
0688164412	mystery_thriller_crime
0789438372	children
0967851009	mystery_thriller_crime
0743202945	history_biography
0712602682	fantasy_paranormal
0345325338	mystery_thriller_crime
0064402657	children
0312926928	history_biography
3522119401	children
0394558766	mystery_thriller_crime
031287426X	fantasy_paranormal
0810934469	history_biography
0486423638	history_biography
048642362X	history_biography
0877957681	mystery_thriller_crime
0694015822	children
0425195457	mystery_thriller_crime
0380807416	mystery_thriller_crime
3257232861	mystery_thriller_crime
325722978X	mystery_thriller_crime
0679431950	history_biography
1841151890	history_biography
1569750874	history_biography
0763612545	children,fantasy_paranormal
0590516701	children
0375405216	history_biography
0553256270	young_adult
0590281682	children,fantasy_paranormal
0394528956	history_biography
0671666533	history_biography
0446348309	mystery_thriller_crime
0465042252	history_biography
0061056006	mystery_thriller_crime
0312152175	history_biography
0525945393	fantasy_paranormal
0880386533	fantasy_paranormal
0967449804	fantasy_paranormal
067178546X	mystery_thriller_crime
034530392X	mystery_thriller_crime
0425174123	mystery_thriller_crime
0609603094	romance
0671035584	comics_graphic
0060288728	young_adult
039304050X	mystery_thriller_crime
0525934278	history_biography
0425067815	mystery_thriller_crime
0553279041	fantasy_paranormal
0684855127	mystery_thriller_crime
0445200413	mystery_thriller_crime
0312204949	mystery_thriller_crime
0553211498	romance
0449221628	mystery_thriller_crime
0590455753	children,young_adult
0151652066	poetry
0060007788	history_biography
1565121104	history_biography
0913165522	fantasy_paranormal,mystery_thriller_crime
2290319953	fantasy_paranormal
0060183691	mystery_thriller_crime
0883446529	history_biography
2290302988	fantasy_paranormal
2290320366	fantasy_paranormal
0440225108	history_biography
229031322X	fantasy_paranormal
229031742X	fantasy_paranormal
2290310131	fantasy_paranormal
2266111566	fantasy_paranormal
078580871X	poetry
0805054065	history_biography
1859846793	history_biography
0394725816	mystery_thriller_crime
0805067744	history_biography
0140449183	poetry
0451523504	mystery_thriller_crime
0385468660	history_biography
0743406354	young_adult
